season,slot,pa,ab,h,d2,d3,hr,bb,ibb,hbp,sf,so,sb,tb,r,obp,slg,ops,iso,bb_pct,k_pct,rel_ops
2024,3,21356,18903,4866,988,57,795,2056,142,217,139,4732,0.0,8353,0.0,0.3349284541402768,0.4418875310797228,0.7768159852199996,0.18446807385071154,0.0962727102453643,0.2215770743584941,1.0918212676471613
2024,4,20838,18665,4575,993,61,732,1732,83,232,191,4708,0.0,7886,0.0,0.31407300672430355,0.42250200910795604,0.7365750158322596,0.17739083846772033,0.08311738170649774,0.22593339092043382,1.0352622536152476
2024,5,20303,18229,4445,882,67,623,1664,55,242,136,4654,0.0,7330,0.0,0.3133047210300429,0.40210653354544956,0.7154112545754925,0.15826430413078063,0.08195833128109146,0.2292272078018027,1.0055164127942695
2024,6,19793,17883,4298,814,69,551,1495,30,221,142,4540,0.0,6903,0.0,0.3046451547540651,0.3860090588827378,0.6906542136368029,0.14566907118492423,0.0755317536502804,0.22937402111857727,0.9707201877742377
2024,7,19254,17329,4152,804,72,517,1524,27,210,131,4527,0.0,6651,0.0,0.30665833072835263,0.383807490334122,0.6904658210624746,0.14420912920537826,0.07915238392022438,0.2351199750701153,0.9704554004587962
2024,8,18660,16812,3810,761,72,457,1431,37,208,132,4427,0.0,6086,0.0,0.2932249905827907,0.36200333095408044,0.6552283215368712,0.13537949083987627,0.07668810289389068,0.2372454448017149,0.9209288045432079
2024,9,18062,16375,3633,645,75,365,1194,9,186,127,4466,0.0,5523,0.0,0.28033776982440445,0.3372824427480916,0.6176202125724961,0.11541984732824427,0.06610563614217695,0.24725943970767356,0.8680702975292621
2025,1,22401,19920,5128,955,114,688,2059,72,245,120,4495,0.0,8375,0.0,0.3326172574292875,0.42043172690763053,0.753048984336918,0.16300200803212853,0.09191553948484443,0.20066068479085755,1.0471635929774616
2025,2,21869,19345,4967,931,67,775,2097,112,221,148,4512,0.0,8357,0.0,0.3340057769015634,0.4319979322822435,0.7660037091838069,0.17523907986559834,0.09588915816909781,0.2063194476199186,1.0651779804859285
2025,3,21387,18912,4870,985,70,805,2098,158,200,158,4544,0.0,8410,0.0,0.3354548858105578,0.4446912013536379,0.7801460871641956,0.18718274111675126,0.09809697479777435,0.21246551643521766,1.0848438769245636
2025,4,20905,18647,4658,908,56,792,1803,63,240,192,4661,0.0,8054,0.0,0.3208983813810938,0.43191934359414386,0.7528177249752377,0.18212044832949,0.08624730925615881,0.22296101411145658,1.0468420117933372
2025,5,20391,18338,4460,884,59,671,1665,46,204,148,4686,0.0,7475,0.0,0.31093097519037094,0.40762351401461444,0.7185544892049853,0.16441269495037628,0.08165367073708989,0.22980726791231426,0.9991967538851759
2025,6,19855,17932,4284,796,66,586,1504,46,219,155,4599,0.0,6970,0.0,0.30323069156991417,0.38869060896720947,0.6919213005371236,0.1497880883337051,0.07574918156635609,0.23162931251573912,0.9621615727509207
2025,7,19296,17431,4171,850,67,491,1444,37,214,125,4507,0.0,6628,0.0,0.3033725408556261,0.38024209741265563,0.6836146382682817,0.1409557684584935,0.07483416252072969,0.2335717247097844,0.9506106185792608
2025,8,18687,16833,3868,725,64,461,1428,16,178,141,4503,0.0,6104,0.0,0.2946178686759957,0.3626210420008317,0.6572389106768274,0.1328343135507634,0.07641676031465724,0.24096965805105153,0.9139334538176854
2025,9,18135,16306,3732,711,65,381,1281,6,207,120,4138,0.0,5716,0.0,0.29139220721223624,0.3505458113577824,0.6419380185700186,0.12167300380228137,0.07063688999172871,0.22817755720981528,0.8926565681335029
