season,slot,team,teamId,plateAppearances,atBats,runs,hits,doubles,triples,homeRuns,baseOnBalls,intentionalWalks,hitByPitch,strikeOuts,sacBunts,sacFlies,stolenBases,caughtStealing,totalBases,rbi,avg,obp,slg,ops,babip
2018,8,Atlanta Braves,144,646,566,,130,25,1,13,67,23,2,141,6,5,,,196,67,.230,.311,.346,.657,.281
2018,8,New York Yankees,147,643,586,,134,31,2,26,50,3,4,164,0,3,,,247,78,.229,.292,.422,.714,.271
2018,8,Kansas City Royals,118,622,566,,129,21,5,12,38,0,8,142,6,4,,,196,53,.228,.284,.346,.630,.281
2018,8,Houston Astros,117,628,554,,125,19,1,19,57,3,13,142,0,4,,,203,72,.226,.311,.366,.677,.267
2018,8,Baltimore Orioles,110,612,556,,120,27,3,7,42,0,10,150,2,2,,,174,50,.216,.282,.313,.595,.282
2018,8,Colorado Rockies,115,633,547,,118,26,4,11,70,11,9,144,1,6,,,185,59,.216,.312,.338,.650,.269
2018,8,Boston Red Sox,111,646,592,,123,33,0,15,37,4,12,155,2,3,,,201,61,.208,.267,.340,.607,.254
2018,8,Cincinnati Reds,113,639,572,,118,16,1,16,42,5,6,201,15,4,,,184,59,.206,.266,.322,.588,.284
2018,8,New York Mets,121,631,556,,113,25,6,15,56,12,8,149,6,5,,,195,61,.203,.283,.351,.634,.247
2018,8,Washington Nationals,120,646,564,,113,22,4,6,62,8,9,136,7,4,,,161,49,.200,.288,.285,.573,.251
2018,8,Arizona Diamondbacks,109,626,548,,105,20,4,12,68,8,3,175,2,5,,,169,57,.192,.282,.308,.590,.254
2018,8,Miami Marlins,146,627,565,,108,16,0,14,48,8,5,161,6,3,,,166,52,.191,.259,.294,.553,.239
2018,8,Los Angeles Angels,108,629,576,,110,23,3,18,39,1,8,175,3,3,,,193,81,.191,.251,.335,.586,.238
2018,9,Toronto Blue Jays,141,604,556,,148,29,3,18,37,1,7,143,2,2,,,237,70,.266,.319,.426,.745,.327
2018,9,Tampa Bay Rays,139,615,544,,136,25,2,16,51,2,8,146,10,2,,,213,69,.250,.322,.392,.714,.313
2018,9,New York Yankees,147,623,566,,137,28,2,20,43,0,4,148,4,6,,,229,71,.242,.297,.405,.702,.290
2018,9,Boston Red Sox,111,627,565,,136,37,5,13,54,0,5,147,1,2,,,222,61,.241,.312,.393,.705,.302
2018,9,Houston Astros,117,610,554,,131,26,5,16,42,0,4,176,4,4,,,215,59,.236,.293,.388,.681,.314
2018,9,Cleveland Indians,114,628,581,,136,31,4,12,26,0,11,156,8,2,,,211,64,.234,.279,.363,.642,.299
2018,9,Baltimore Orioles,110,599,552,,125,33,3,10,31,0,8,162,5,3,,,194,53,.226,.276,.351,.627,.300
2018,9,Minnesota Twins,142,609,551,,124,25,1,11,43,0,5,161,6,4,,,184,63,.225,.285,.334,.619,.295
2018,9,Kansas City Royals,118,606,553,,124,29,1,6,39,1,2,133,7,5,,,173,50,.224,.275,.313,.588,.282
2018,9,Oakland Athletics,133,625,580,,130,29,4,13,35,3,5,125,0,5,,,206,78,.224,.272,.355,.627,.262
2018,9,Los Angeles Angels,108,606,550,,119,25,2,12,40,0,10,154,1,5,,,184,51,.216,.279,.335,.614,.275
2018,9,Seattle Mariners,136,607,540,,116,19,5,10,41,0,9,134,10,4,,,175,45,.215,.279,.324,.603,.265
2018,9,Cincinnati Reds,113,620,554,,119,17,7,6,48,0,1,174,14,3,,,168,37,.215,.277,.303,.580,.300
2018,9,New York Mets,121,610,551,,114,24,3,9,39,2,1,174,15,4,,,171,52,.207,.259,.310,.569,.282
2018,9,Texas Rangers,140,610,544,,112,23,3,13,45,0,4,178,16,1,,,180,50,.206,.271,.331,.602,.280
2018,9,Chicago White Sox,145,603,548,,112,18,3,7,32,2,13,176,5,5,,,157,47,.204,.263,.286,.549,.284
2018,9,Detroit Tigers,116,600,560,,111,25,4,8,29,1,4,147,6,1,,,168,44,.198,.242,.300,.542,.254
2018,9,Milwaukee Brewers,158,613,548,,106,20,0,9,35,0,4,188,24,2,,,153,41,.193,.246,.279,.525,.275
2018,9,Los Angeles Dodgers,119,631,547,,103,19,1,10,49,1,3,200,31,1,,,154,54,.188,.258,.282,.540,.275
2018,9,St. Louis Cardinals,138,613,540,,101,12,1,17,29,0,5,195,34,5,,,166,61,.187,.233,.307,.540,.252
2018,9,Colorado Rockies,115,610,546,,99,13,3,10,31,1,2,219,30,1,,,148,55,.181,.228,.271,.499,.280
2018,9,Chicago Cubs,112,634,560,,98,18,1,9,46,0,3,196,20,4,,,145,62,.175,.240,.259,.499,.248
2018,9,Washington Nationals,120,626,559,,95,14,0,10,34,0,5,177,24,4,,,139,49,.170,.223,.249,.472,.226
2018,9,Miami Marlins,146,605,542,,92,14,1,6,39,0,2,235,21,1,,,126,33,.170,.228,.232,.460,.285
2018,9,Arizona Diamondbacks,109,610,540,,90,16,2,6,34,0,2,211,30,4,,,128,42,.167,.217,.237,.454,.257
2018,9,Pittsburgh Pirates,134,600,539,,89,15,2,6,30,1,5,170,26,0,,,126,36,.165,.216,.234,.450,.229
2018,9,Philadelphia Phillies,143,610,522,,85,18,4,12,50,1,7,225,25,5,,,147,54,.163,.243,.282,.525,.252
2018,9,San Francisco Giants,137,607,544,,84,14,1,4,29,0,4,237,26,4,,,112,30,.154,.201,.206,.407,.261
2018,9,Atlanta Braves,144,620,546,,80,13,3,12,32,0,4,241,36,2,,,135,44,.147,.199,.247,.446,.231
2018,9,San Diego Padres,135,605,528,,72,6,0,7,45,1,1,244,23,8,,,99,31,.136,.203,.188,.391,.228
2019,1,Colorado Rockies,115,771,714,,215,45,9,35,48,1,7,150,0,2,,,383,91,.301,.350,.536,.886,.339
2019,1,Pittsburgh Pirates,134,760,701,,206,31,7,20,42,1,11,94,5,1,,,311,78,.294,.343,.444,.787,.316
2019,1,New York Mets,121,767,684,,199,44,2,25,58,2,19,145,3,3,,,322,89,.291,.361,.471,.832,.337
2019,1,New York Yankees,147,762,693,,201,33,2,32,63,0,3,121,1,2,,,334,106,.290,.351,.482,.833,.312
2019,1,Washington Nationals,120,767,700,,202,42,7,22,57,2,6,153,1,3,,,324,66,.289,.346,.463,.809,.341
2019,1,Kansas City Royals,118,745,690,,199,40,10,15,46,5,4,128,0,5,,,304,73,.288,.334,.441,.775,.333
2019,1,Tampa Bay Rays,139,766,685,,194,34,7,34,72,4,8,161,1,0,,,344,92,.283,.358,.502,.860,.327
2019,1,Chicago White Sox,145,743,698,,197,34,4,9,23,0,8,170,11,3,,,266,51,.282,.311,.381,.692,.360
2019,1,Los Angeles Angels,108,767,700,,195,39,4,18,63,1,1,104,0,0,,,296,56,.279,.339,.423,.762,.306
2019,1,Houston Astros,117,774,673,,186,28,4,50,89,1,6,162,0,5,,,372,122,.276,.364,.553,.917,.292
2019,1,Toronto Blue Jays,141,747,678,,187,42,3,30,60,0,2,158,3,4,,,325,77,.276,.335,.479,.814,.318
2019,1,Cleveland Indians,114,750,684,,188,45,2,35,56,9,4,131,1,5,,,342,79,.275,.331,.500,.831,.293
2019,1,Atlanta Braves,144,778,699,,191,25,4,42,71,4,8,194,0,0,,,350,100,.273,.347,.501,.848,.322
2019,1,Baltimore Orioles,110,760,706,,192,37,4,18,46,0,4,158,3,1,,,291,74,.272,.320,.412,.732,.328
2019,1,San Diego Padres,135,734,651,,176,26,9,26,75,2,6,177,0,2,,,298,74,.270,.350,.458,.808,.333
2019,1,Oakland Athletics,133,765,676,,182,41,7,32,86,2,2,116,0,1,,,333,90,.269,.353,.493,.846,.284
2019,1,Boston Red Sox,111,786,675,,180,41,6,30,94,5,5,145,1,11,,,323,89,.267,.355,.479,.834,.294
2019,1,Texas Rangers,140,761,653,,174,34,5,24,90,3,16,190,1,1,,,290,69,.266,.368,.444,.812,.341
2019,1,Minnesota Twins,142,786,697,,183,38,1,45,72,0,9,128,0,8,,,358,109,.263,.336,.514,.850,.259
2019,1,Arizona Diamondbacks,109,779,702,,178,32,7,22,63,3,12,137,1,1,,,290,65,.254,.325,.413,.738,.287
2019,1,Cincinnati Reds,113,747,664,,168,32,8,25,68,1,8,162,0,2,,,291,71,.253,.329,.438,.767,.299
2019,1,San Francisco Giants,137,758,680,,172,32,1,18,66,1,5,160,0,7,,,260,61,.253,.321,.382,.703,.303
2019,1,Detroit Tigers,116,745,681,,171,38,9,11,55,0,4,182,1,4,,,260,49,.251,.309,.382,.691,.325
2019,1,Milwaukee Brewers,158,772,685,,169,33,1,18,72,0,9,160,0,6,,,258,62,.247,.324,.377,.701,.294
2019,1,Miami Marlins,146,743,675,,166,34,2,18,53,2,11,154,0,4,,,258,61,.246,.310,.382,.692,.292
2019,1,Los Angeles Dodgers,119,768,674,,164,23,3,44,73,3,17,172,0,4,,,325,96,.243,.331,.482,.813,.260
2019,1,Seattle Mariners,136,758,681,,163,30,9,13,59,0,13,180,4,1,,,250,59,.239,.312,.367,.679,.307
2019,1,Philadelphia Phillies,143,758,668,,158,30,4,28,83,0,6,170,0,1,,,280,76,.237,.326,.419,.745,.276
2019,1,St. Louis Cardinals,138,749,654,,141,31,3,18,82,0,8,186,0,5,,,232,66,.216,.308,.355,.663,.270
2019,1,Chicago Cubs,112,758,674,,143,25,3,28,75,1,5,167,0,4,,,258,69,.212,.294,.383,.677,.238
2019,2,Chicago White Sox,145,728,668,,214,37,1,31,51,0,2,181,4,3,,,346,83,.320,.369,.518,.887,.399
2019,2,Arizona Diamondbacks,109,760,681,,217,47,10,25,70,0,7,113,0,2,,,359,89,.319,.387,.527,.914,.352
2019,2,Boston Red Sox,111,772,694,,216,59,5,29,71,6,3,124,1,3,,,372,108,.311,.376,.536,.912,.344
2019,2,Minnesota Twins,142,765,681,,205,44,6,37,72,2,4,133,2,6,,,372,106,.301,.368,.546,.914,.325
2019,2,Colorado Rockies,115,754,686,,202,47,7,38,55,0,5,183,3,5,,,377,97,.294,.349,.550,.899,.349
2019,2,Milwaukee Brewers,158,750,625,,184,38,4,46,115,15,7,164,0,3,,,368,100,.294,.408,.589,.997,.330
2019,2,Chicago Cubs,112,735,658,,191,54,1,35,61,1,14,162,0,2,,,352,90,.290,.362,.535,.897,.337
2019,2,New York Mets,121,747,672,,195,34,2,48,58,0,14,164,1,2,,,377,107,.290,.358,.561,.919,.318
2019,2,New York Yankees,147,742,625,,178,29,2,46,106,5,7,210,0,3,,,349,103,.285,.393,.558,.951,.355
2019,2,Tampa Bay Rays,139,749,643,,182,38,2,33,98,5,7,143,0,1,,,323,90,.283,.383,.502,.885,.318
2019,2,Houston Astros,117,757,666,,185,31,2,36,78,0,6,100,1,6,,,328,92,.278,.356,.492,.848,.278
2019,2,Atlanta Braves,144,756,681,,189,51,6,28,65,1,5,156,1,4,,,336,92,.278,.343,.493,.836,.321
2019,2,Los Angeles Angels,108,744,602,,166,28,2,48,122,13,16,145,0,4,,,342,116,.276,.409,.568,.977,.286
2019,2,Cincinnati Reds,113,731,637,,175,38,1,26,83,2,6,146,1,4,,,293,82,.275,.362,.460,.822,.318
2019,2,Philadelphia Phillies,143,747,659,,181,35,4,27,68,1,12,125,2,4,,,305,89,.275,.351,.463,.814,.301
2019,2,Washington Nationals,120,743,646,,174,34,7,21,65,2,18,136,9,5,,,285,63,.269,.350,.441,.791,.310
2019,2,Pittsburgh Pirates,134,743,676,,182,48,5,19,49,1,11,165,2,5,,,297,83,.269,.327,.439,.766,.328
2019,2,Baltimore Orioles,110,742,666,,176,38,2,30,64,2,6,148,2,4,,,308,87,.264,.332,.462,.794,.297
2019,2,St. Louis Cardinals,138,732,652,,172,22,7,28,61,2,11,161,3,4,,,292,77,.264,.335,.448,.783,.308
2019,2,Texas Rangers,140,741,690,,182,30,4,26,34,1,4,176,2,9,,,298,88,.264,.299,.432,.731,.314
2019,2,Detroit Tigers,116,722,663,,171,38,6,13,47,0,6,186,0,6,,,260,65,.258,.310,.392,.702,.336
2019,2,Toronto Blue Jays,141,730,657,,169,33,4,30,66,2,3,169,1,3,,,300,80,.257,.326,.457,.783,.302
2019,2,Los Angeles Dodgers,119,747,654,,165,35,0,35,80,2,9,155,0,4,,,305,85,.252,.340,.466,.806,.278
2019,2,San Diego Padres,135,723,665,,167,37,2,26,48,1,4,179,2,4,,,286,83,.251,.304,.430,.734,.304
2019,2,Miami Marlins,146,727,667,,166,29,2,20,48,0,8,152,1,3,,,259,79,.249,.306,.388,.694,.293
2019,2,Kansas City Royals,118,725,667,,163,30,10,19,40,1,5,174,6,7,,,270,86,.244,.289,.405,.694,.299
2019,2,San Francisco Giants,137,741,668,,163,32,3,20,64,0,5,176,2,2,,,261,63,.244,.314,.391,.705,.302
2019,2,Cleveland Indians,114,736,665,,161,34,4,22,45,0,10,142,11,5,,,269,72,.242,.298,.405,.703,.275
2019,2,Oakland Athletics,133,750,653,,151,36,2,27,86,0,7,162,1,3,,,272,81,.231,.326,.417,.743,.266
2019,2,Seattle Mariners,136,742,651,,150,33,6,21,74,1,7,176,3,7,,,258,85,.230,.313,.396,.709,.280
2019,3,Washington Nationals,120,729,620,,191,42,3,40,87,7,12,105,1,9,,,359,143,.308,.398,.579,.977,.312
2019,3,Houston Astros,117,742,637,,189,47,5,25,88,3,9,93,0,8,,,321,99,.297,.385,.504,.889,.311
2019,3,Colorado Rockies,115,738,656,,194,36,4,36,71,6,4,136,0,7,,,346,105,.296,.364,.527,.891,.322
2019,3,Atlanta Braves,144,735,636,,186,37,3,40,91,12,6,137,0,2,,,349,127,.292,.385,.549,.934,.317
2019,3,Kansas City Royals,118,706,628,,180,41,6,28,58,4,10,155,0,9,,,317,105,.287,.352,.505,.857,.335
2019,3,Boston Red Sox,111,756,681,,195,47,1,43,63,1,5,151,0,7,,,373,124,.286,.348,.548,.896,.308
2019,3,Pittsburgh Pirates,134,726,664,,190,39,6,26,43,1,14,129,1,4,,,319,95,.286,.341,.480,.821,.320
2019,3,Chicago White Sox,145,704,644,,182,39,1,33,36,4,14,155,0,10,,,322,123,.283,.330,.500,.830,.320
2019,3,Los Angeles Dodgers,119,731,639,,180,43,1,26,75,1,13,130,0,4,,,303,86,.282,.367,.474,.841,.316
2019,3,Minnesota Twins,142,751,667,,187,34,1,50,70,9,10,188,0,3,,,373,137,.280,.356,.559,.915,.317
2019,3,Cincinnati Reds,113,713,631,,176,25,2,50,64,2,10,199,0,8,,,355,111,.279,.351,.563,.914,.323
2019,3,Miami Marlins,146,703,630,,171,40,1,21,56,2,14,169,0,3,,,276,77,.271,.343,.438,.781,.339
2019,3,Chicago Cubs,112,717,617,,167,28,1,36,80,1,18,153,0,2,,,305,97,.271,.370,.494,.864,.305
2019,3,Arizona Diamondbacks,109,743,682,,183,35,8,35,49,5,3,143,0,9,,,339,127,.268,.316,.497,.813,.288
2019,3,Cleveland Indians,114,716,599,,160,30,1,34,110,8,4,123,0,3,,,294,87,.267,.383,.491,.874,.283
2019,3,Los Angeles Angels,108,728,660,,175,36,4,29,57,1,3,171,0,7,,,306,97,.265,.323,.464,.787,.313
2019,3,Detroit Tigers,116,708,641,,169,36,2,17,56,3,5,153,0,6,,,260,73,.264,.325,.406,.731,.319
2019,3,Tampa Bay Rays,139,729,650,,171,36,4,24,64,3,8,157,0,7,,,287,92,.263,.333,.442,.775,.309
2019,3,Texas Rangers,140,720,661,,173,34,3,21,44,0,6,122,0,9,,,276,79,.262,.310,.418,.728,.288
2019,3,Philadelphia Phillies,143,732,632,,165,48,4,34,90,11,5,176,0,5,,,323,113,.261,.355,.511,.866,.307
2019,3,Baltimore Orioles,110,721,659,,170,36,2,32,50,1,6,167,0,6,,,306,92,.258,.313,.464,.777,.296
2019,3,Milwaukee Brewers,158,739,660,,166,39,1,34,70,4,6,149,0,1,,,309,104,.252,.328,.468,.796,.276
2019,3,New York Yankees,147,733,647,,162,32,2,37,73,0,5,187,1,7,,,309,105,.250,.328,.478,.806,.291
2019,3,San Diego Padres,135,704,632,,158,23,2,32,64,2,5,146,0,3,,,281,84,.250,.322,.445,.767,.276
2019,3,Toronto Blue Jays,141,711,629,,156,27,4,34,63,1,12,161,1,6,,,293,98,.248,.325,.466,.791,.277
2019,3,San Francisco Giants,137,721,653,,161,36,2,19,61,1,2,175,2,3,,,258,72,.247,.312,.395,.707,.307
2019,3,St. Louis Cardinals,138,715,622,,153,36,2,22,77,0,9,152,1,6,,,259,88,.246,.335,.416,.751,.289
2019,3,Oakland Athletics,133,729,645,,154,33,2,40,65,4,14,171,0,5,,,311,100,.239,.320,.482,.802,.260
2019,3,New York Mets,121,737,654,,153,38,0,34,68,6,13,173,0,2,,,293,98,.234,.318,.448,.766,.265
2019,3,Seattle Mariners,136,723,623,,133,21,0,31,90,1,5,187,0,3,,,247,83,.213,.316,.396,.712,.250
2019,4,Houston Astros,117,728,639,,215,47,2,40,73,4,8,109,0,8,,,386,140,.336,.407,.604,1.011,.351
2019,4,Boston Red Sox,111,744,660,,201,44,4,37,74,8,4,153,1,4,,,364,121,.305,.376,.552,.928,.346
2019,4,Colorado Rockies,115,715,634,,192,40,4,35,62,5,9,118,0,9,,,345,131,.303,.368,.544,.912,.320
2019,4,Chicago Cubs,112,705,630,,186,42,6,35,58,3,11,161,0,6,,,345,110,.295,.362,.548,.910,.343
2019,4,Los Angeles Dodgers,119,712,599,,175,35,3,48,102,20,3,123,0,7,,,360,127,.292,.394,.601,.995,.292
2019,4,Washington Nationals,120,713,599,,169,35,4,38,101,2,4,142,0,9,,,326,123,.282,.384,.544,.928,.306
2019,4,Kansas City Royals,118,693,599,,167,38,7,32,82,3,9,175,0,1,,,315,96,.279,.373,.526,.899,.344
2019,4,Pittsburgh Pirates,134,713,620,,171,42,3,39,78,12,6,134,0,9,,,336,125,.276,.358,.542,.900,.289
2019,4,Oakland Athletics,133,714,624,,171,22,2,39,72,6,17,162,0,1,,,314,103,.274,.364,.503,.867,.311
2019,4,Cleveland Indians,114,698,608,,165,36,1,26,74,5,7,145,3,6,,,281,104,.271,.354,.462,.816,.314
2019,4,Minnesota Twins,142,727,683,,182,33,2,32,35,1,1,122,0,8,,,315,110,.266,.300,.461,.761,.279
2019,4,Atlanta Braves,144,708,596,,158,27,1,39,98,2,9,158,0,2,,,304,99,.265,.376,.510,.886,.297
2019,4,Texas Rangers,140,700,622,,163,29,3,30,61,3,10,176,1,6,,,288,114,.262,.335,.463,.798,.315
2019,4,New York Mets,121,715,632,,165,42,2,40,61,4,14,143,0,8,,,331,111,.261,.336,.524,.860,.274
2019,4,Arizona Diamondbacks,109,721,641,,166,34,1,27,66,3,8,144,0,5,,,283,92,.259,.333,.441,.774,.293
2019,4,St. Louis Cardinals,138,702,627,,160,31,1,39,71,2,2,147,0,1,,,310,115,.255,.332,.494,.826,.274
2019,4,Miami Marlins,146,697,641,,162,37,3,23,48,2,2,143,1,5,,,274,79,.253,.305,.427,.732,.290
2019,4,Los Angeles Angels,108,709,632,,158,28,0,29,67,4,4,138,0,6,,,273,96,.250,.323,.432,.755,.274
2019,4,Baltimore Orioles,110,702,636,,157,30,2,38,52,1,8,172,0,6,,,305,112,.247,.309,.480,.789,.275
2019,4,Milwaukee Brewers,158,723,622,,153,36,3,29,78,3,11,163,0,9,,,282,92,.246,.336,.453,.789,.282
2019,4,San Francisco Giants,137,699,618,,152,45,4,21,64,3,9,130,1,7,,,268,74,.246,.322,.434,.756,.276
2019,4,Detroit Tigers,116,689,624,,151,44,3,17,47,2,10,178,0,8,,,252,74,.242,.302,.404,.706,.307
2019,4,New York Yankees,147,722,658,,158,28,1,36,52,5,8,186,0,4,,,296,117,.240,.302,.450,.752,.277
2019,4,Seattle Mariners,136,708,606,,145,25,0,43,94,1,5,188,0,3,,,299,119,.239,.345,.493,.838,.270
2019,4,Philadelphia Phillies,143,713,596,,142,41,5,33,99,5,10,166,0,7,,,292,107,.238,.353,.490,.843,.270
2019,4,Tampa Bay Rays,139,718,640,,149,40,2,19,61,1,10,180,0,7,,,250,83,.233,.306,.391,.697,.290
2019,4,Chicago White Sox,145,685,622,,144,33,1,26,53,3,8,183,0,2,,,257,85,.232,.299,.413,.712,.284
2019,4,San Diego Padres,135,689,623,,142,22,3,29,54,3,2,189,0,10,,,257,91,.228,.287,.413,.700,.272
2019,4,Cincinnati Reds,113,697,611,,134,24,1,31,62,5,18,153,0,5,,,253,85,.219,.307,.414,.721,.238
2019,4,Toronto Blue Jays,141,701,625,,128,29,2,22,68,2,5,179,0,2,,,227,74,.205,.287,.363,.650,.249
2019,5,Washington Nationals,120,701,629,,187,40,2,29,63,2,4,142,0,5,,,318,119,.297,.362,.506,.868,.341
2019,5,Chicago Cubs,112,689,604,,170,39,6,41,71,4,8,160,0,6,,,344,108,.281,.361,.570,.931,.315
2019,5,Miami Marlins,146,679,638,,178,29,2,15,33,1,2,133,0,6,,,256,84,.279,.314,.401,.715,.329
2019,5,New York Mets,121,706,615,,170,20,2,26,72,7,13,119,0,6,,,272,86,.276,.361,.442,.803,.303
2019,5,Los Angeles Dodgers,119,700,611,,168,37,1,34,75,4,10,139,0,4,,,309,125,.275,.361,.506,.867,.303
2019,5,Oakland Athletics,133,700,619,,168,39,4,25,65,0,12,177,0,4,,,290,80,.271,.350,.468,.818,.340
2019,5,Baltimore Orioles,110,688,619,,168,27,3,20,55,1,8,151,0,5,,,261,87,.271,.336,.422,.758,.327
2019,5,Atlanta Braves,144,699,623,,169,31,1,21,64,1,5,129,0,7,,,265,95,.271,.340,.425,.765,.308
2019,5,Cincinnati Reds,113,676,613,,164,21,4,34,48,0,10,157,0,5,,,295,91,.268,.328,.481,.809,.304
2019,5,Texas Rangers,140,690,601,,159,41,1,43,73,3,12,192,1,3,,,331,108,.265,.354,.551,.905,.314
2019,5,Seattle Mariners,136,691,620,,164,30,2,40,58,1,7,172,0,6,,,318,109,.265,.331,.513,.844,.300
2019,5,Chicago White Sox,145,671,628,,166,32,4,22,35,0,3,182,0,5,,,272,91,.264,.304,.433,.737,.336
2019,5,Houston Astros,117,714,628,,166,36,3,48,74,2,5,150,0,7,,,352,126,.264,.343,.561,.904,.270
2019,5,Cleveland Indians,114,678,600,,156,37,4,31,69,2,3,138,1,5,,,294,107,.260,.337,.490,.827,.287
2019,5,Minnesota Twins,142,711,643,,166,35,2,38,53,2,12,169,0,3,,,319,115,.258,.325,.496,.821,.292
2019,5,Boston Red Sox,111,727,640,,165,42,2,24,79,5,2,158,0,5,,,283,88,.258,.339,.442,.781,.305
2019,5,New York Yankees,147,702,629,,162,30,3,40,61,4,8,151,0,4,,,318,121,.258,.329,.506,.835,.276
2019,5,Milwaukee Brewers,158,707,622,,159,34,1,38,68,5,13,184,0,3,,,309,116,.256,.340,.497,.837,.300
2019,5,San Diego Padres,135,677,611,,155,29,2,35,57,1,6,204,0,3,,,293,79,.254,.322,.480,.802,.320
2019,5,Philadelphia Phillies,143,701,643,,161,38,1,19,44,3,6,149,1,7,,,258,74,.250,.301,.401,.702,.295
2019,5,Tampa Bay Rays,139,700,629,,156,26,3,27,60,1,4,171,0,7,,,269,94,.248,.314,.428,.742,.295
2019,5,Pittsburgh Pirates,134,699,650,,160,35,1,14,43,3,3,137,1,2,,,239,84,.246,.295,.368,.663,.291
2019,5,Arizona Diamondbacks,109,697,619,,152,34,3,19,67,4,6,162,0,5,,,249,79,.246,.323,.402,.725,.300
2019,5,St. Louis Cardinals,138,688,619,,149,30,0,24,54,0,7,167,2,6,,,251,80,.241,.306,.405,.711,.288
2019,5,San Francisco Giants,137,684,620,,147,27,5,22,48,4,11,133,0,5,,,250,92,.237,.301,.403,.704,.266
2019,5,Colorado Rockies,115,698,629,,149,33,5,18,57,2,5,190,2,4,,,246,88,.237,.304,.391,.695,.308
2019,5,Los Angeles Angels,108,691,623,,144,34,1,22,51,2,9,143,1,6,,,246,85,.231,.296,.395,.691,.263
2019,5,Kansas City Royals,118,679,602,,137,25,1,21,62,3,11,148,0,4,,,227,83,.228,.309,.377,.686,.265
2019,5,Toronto Blue Jays,141,680,620,,140,33,3,28,54,0,4,178,0,2,,,263,88,.226,.291,.424,.715,.269
2019,5,Detroit Tigers,116,671,622,,126,29,6,19,39,3,5,178,0,5,,,224,66,.203,.253,.360,.613,.249
2019,6,Houston Astros,117,697,622,,184,39,1,30,63,3,6,108,0,6,,,315,98,.296,.363,.506,.869,.314
2019,6,Pittsburgh Pirates,134,676,630,,183,40,5,20,40,7,1,131,0,5,,,293,92,.290,.331,.465,.796,.337
2019,6,St. Louis Cardinals,138,675,604,,172,28,2,22,54,2,10,120,1,6,,,270,80,.285,.350,.447,.797,.321
2019,6,Boston Red Sox,111,703,635,,176,34,2,24,52,5,8,149,4,4,,,286,105,.277,.338,.450,.788,.326
2019,6,Los Angeles Dodgers,119,688,627,,171,42,4,33,42,2,9,138,1,9,,,320,121,.273,.323,.510,.833,.297
2019,6,Colorado Rockies,115,680,628,,171,39,7,23,50,1,2,174,0,0,,,293,90,.272,.328,.467,.795,.343
2019,6,Philadelphia Phillies,143,683,638,,170,40,2,23,35,4,7,143,1,2,,,283,85,.266,.311,.444,.755,.310
2019,6,New York Mets,121,686,617,,163,28,1,21,60,2,8,146,0,1,,,256,74,.264,.337,.415,.752,.315
2019,6,New York Yankees,147,674,616,,161,44,2,32,50,2,4,142,0,4,,,305,81,.261,.319,.495,.814,.289
2019,6,Detroit Tigers,116,651,597,,156,35,4,15,43,2,4,175,1,6,,,244,68,.261,.312,.409,.721,.341
2019,6,Milwaukee Brewers,158,686,605,,158,26,2,34,66,3,9,186,2,2,,,290,81,.261,.342,.479,.821,.320
2019,6,Chicago White Sox,145,651,592,,150,27,2,20,45,2,10,179,3,1,,,241,74,.253,.316,.407,.723,.330
2019,6,Washington Nationals,120,681,605,,153,31,2,32,62,2,11,136,0,3,,,284,107,.253,.332,.469,.801,.275
2019,6,Toronto Blue Jays,141,660,602,,152,44,2,20,50,0,6,186,1,1,,,260,64,.252,.316,.432,.748,.332
2019,6,Atlanta Braves,144,684,632,,158,29,7,25,45,4,5,173,0,2,,,276,88,.250,.304,.437,.741,.305
2019,6,Los Angeles Angels,108,676,608,,152,34,2,21,52,4,8,145,1,5,,,253,79,.250,.315,.416,.731,.293
2019,6,Oakland Athletics,133,685,600,,149,28,2,27,69,3,9,148,1,6,,,262,97,.248,.332,.437,.769,.283
2019,6,Tampa Bay Rays,139,683,610,,151,25,4,25,57,3,10,158,2,4,,,259,76,.248,.320,.425,.745,.292
2019,6,Texas Rangers,140,673,580,,143,29,1,34,86,5,4,181,0,3,,,276,104,.247,.346,.476,.822,.296
2019,6,Minnesota Twins,142,689,613,,151,30,2,20,64,1,7,138,0,4,,,245,78,.246,.323,.400,.723,.285
2019,6,San Diego Padres,135,653,594,,146,27,2,22,47,0,7,166,1,4,,,243,70,.246,.307,.409,.716,.302
2019,6,Chicago Cubs,112,677,603,,148,25,4,26,57,5,12,160,2,3,,,259,90,.245,.321,.430,.751,.290
2019,6,Arizona Diamondbacks,109,676,612,,148,27,4,18,50,0,11,152,0,3,,,237,82,.242,.309,.387,.696,.292
2019,6,Kansas City Royals,118,663,606,,146,29,2,18,44,1,6,172,3,4,,,233,76,.241,.297,.384,.681,.305
2019,6,Baltimore Orioles,110,672,611,,146,29,2,22,50,1,7,149,1,3,,,245,75,.239,.303,.401,.704,.280
2019,6,Cleveland Indians,114,661,589,,140,30,1,20,61,2,3,166,3,5,,,232,87,.238,.310,.394,.704,.294
2019,6,Cincinnati Reds,113,658,607,,144,29,5,12,39,1,9,144,0,3,,,219,59,.237,.292,.361,.653,.291
2019,6,San Francisco Giants,137,673,623,,145,30,3,25,40,1,4,137,1,5,,,256,90,.233,.281,.411,.692,.258
2019,6,Seattle Mariners,136,673,606,,141,32,2,31,62,2,1,170,0,4,,,270,76,.233,.303,.446,.749,.269
